order_id,customer_name,city,product_category,amount,order_date
109806,Warinder Sagar,Hyderabad,Accessories,86471.72,2024-08-20 05:58:29.235123
109807,Isaiah Sane,Ahmedabad,Sports,50247.06,2024-11-22 05:58:29.235123
109808,Wridesh Rattan,Kolkata,Sports,2911.67,2025-09-22 05:58:29.235123
109809,Zaitra Grewal,Mumbai,Sports,33541.33,2024-04-06 05:58:29.235123
109810,Januja Contractor,Pune,Sports,19139.11,2025-02-07 05:58:29.235123
109811,Theodore Kala,Bangalore,Sports,59762.92,2025-03-15 05:58:29.235123
109812,Kala Rattan,Ahmedabad,Sports,86319.65,2025-01-12 05:58:29.235123
109813,Edhitha Varty,Pune,Accessories,57377.8,2024-06-06 05:58:29.235123
109814,Ijaya Dutta,Delhi,Sports,63317.8,2025-07-11 05:58:29.235123
109815,Hardik Deo,Chennai,Home,51546.88,2026-02-25 05:58:29.235123
109816,Harshil Mittal,Ahmedabad,Sports,79542.98,2024-11-09 05:58:29.235123
109817,Mitali Dani,Hyderabad,Electronics,69539.26,2024-05-10 05:58:29.235123
109818,Anusha Pall,,Home,38261.17,2025-03-07 05:58:29.235123
109819,Kamya Lall,Delhi,Accessories,14257.26,2026-02-08 05:58:29.235123
109820,Ekalinga Merchant,Surat,Home,74844.75,2026-02-18 05:58:29.235123
109821,Simon Jain,Bangalore,Accessories,18082.26,2024-12-31 05:58:29.235123
109822,Yashodhara Din,Surat,Accessories,71996.61,2025-08-04 05:58:29.235123
109823,Victor Natt,Surat,Accessories,96914.96,2025-04-12 05:58:29.235123
109824,Jacob Madan,Mumbai,Sports,3526.64,2025-09-14 05:58:29.235123
109825,Balveer Venkataraman,Surat,Electronics,98879.75,2024-09-09 05:58:29.235123
109826,Guneet Kibe,Delhi,Electronics,17134.63,2024-04-13 05:58:29.235123
109827,Damyanti Srinivas,Pune,Electronics,10749.36,2026-01-12 05:58:29.235123
109828,Udarsh Apte,,Accessories,15900.14,2025-08-06 05:58:29.235123
109829,Maanav Edwin,Hyderabad,Home,31978.01,2024-03-21 05:58:29.235123
109830,Kamya Kari,Ahmedabad,Sports,35955.77,2024-08-14 05:58:29.235123
109831,Upadhriti Pandey,Ahmedabad,Accessories,94840.27,2025-11-11 05:58:29.235123
109832,Vaishnavi Gala,Pune,Sports,96262.86,2025-02-09 05:58:29.235123
109833,Kiaan Sundaram,Chennai,Electronics,60229.08,2024-07-26 05:58:29.235123
109834,Mahika Kakar,Hyderabad,Home,47101.23,2026-01-20 05:58:29.235123
109835,Dalaja Sachdev,Ahmedabad,Electronics,9106.86,2025-02-08 05:58:29.235123
109836,Yochana Jain,Chennai,Electronics,44235.7,2024-06-29 05:58:29.235123
109837,Dalbir Parmar,Ahmedabad,Electronics,6354.96,2024-04-23 05:58:29.235123
109838,Neel Iyer,Mumbai,Electronics,57216.56,2025-10-10 05:58:29.235123
109839,Pavani Sangha,Ahmedabad,Home,30239.81,2025-11-30 05:58:29.235123
109840,Indrajit Anand,Delhi,Electronics,52091.27,2025-06-30 05:58:29.235123
109841,Lila Vala,Mumbai,Sports,66652.34,2026-02-04 05:58:29.235123
109842,Siddharth Murthy,Kolkata,Electronics,26195.52,2025-12-30 05:58:29.235123
109843,Om Taneja,Hyderabad,Home,66700.04,2024-07-20 05:58:29.235123
109844,Joshua Sama,Hyderabad,Home,62423.94,2024-10-07 05:58:29.235123
109845,Vasudha Sampath,Hyderabad,Accessories,69926.76,2024-04-16 05:58:29.235123
109846,Nathan Rau,Delhi,Home,13846.93,2024-05-05 05:58:29.235123
109847,Sudiksha Krishnamurthy,Bangalore,Accessories,43366.54,2024-12-06 05:58:29.235123
109848,Ekaja Dhingra,Bangalore,Electronics,5597.56,2024-09-21 05:58:29.235123
109849,Isaiah Bahl,Mumbai,Electronics,88420.25,2025-03-14 05:58:29.235123
109850,Odika Subramaniam,Surat,Sports,70198.55,2025-04-08 05:58:29.235123
109851,Gaurangi Balan,Surat,Accessories,64034.48,2024-11-13 05:58:29.235123
109852,Vyanjana Bhavsar,Bangalore,Electronics,83427.51,2025-11-18 05:58:29.235123
109853,Mohini Soni,Ahmedabad,Home,15700.19,2024-10-16 05:58:29.235123
109854,Falan Ramakrishnan,Surat,Home,88039.74,2025-04-18 05:58:29.235123
109855,Ucchal Dubey,Chennai,Sports,5639.19,2025-03-21 05:58:29.235123
109856,Aachal Shanker,Bangalore,Sports,18338.93,2024-10-11 05:58:29.235123
109857,Gauri Mishra,Chennai,Home,71137.62,2025-03-26 05:58:29.235123
109858,Vasudha Halder,Mumbai,Home,39805.85,2026-01-29 05:58:29.235123
109859,Nathaniel Sani,,Accessories,90671.18,2025-03-18 05:58:29.235123
109860,Max Manda,Ahmedabad,Accessories,21736.23,2025-11-06 05:58:29.235123
109861,Qasim Bhargava,Mumbai,Sports,45718.78,2024-11-21 05:58:29.235123
109862,Kabir Mistry,Surat,Home,86643.33,2025-10-05 05:58:29.235123
109863,Gautami Nagi,Ahmedabad,Electronics,61748.32,2026-02-20 05:58:29.235123
109864,Dayamai Yadav,Chennai,Accessories,64295.57,2024-07-03 05:58:29.235123
109865,Ishanvi Dani,Mumbai,Electronics,91264.82,2024-10-29 05:58:29.235123
109866,Aashi Kapur,Kolkata,Sports,52694.41,2026-01-18 05:58:29.235123
109867,Onkar Swamy,Surat,Home,51431.32,2025-07-03 05:58:29.235123
109868,Yashodhara Ganesan,Chennai,Electronics,18420.76,2024-06-27 05:58:29.235123
109869,Bhavna Pant,Kolkata,Sports,12190.39,2025-03-21 05:58:29.235123
109870,Lajita Rajagopalan,Bangalore,Sports,54202.99,2025-05-26 05:58:29.235123
109871,Krishna Chaudhari,Pune,Electronics,8726.66,2024-05-14 05:58:29.235123
109872,Advik Garg,Pune,Electronics,74811.44,2025-12-02 05:58:29.235123
109873,Gautam Nagarajan,Kolkata,Electronics,49737.95,2024-06-21 05:58:29.235123
109874,Jeevika Kakar,Surat,Accessories,20714.31,2025-06-04 05:58:29.235123
109875,Pallavi Raj,Chennai,Accessories,29572.48,2024-05-05 05:58:29.235123
109876,Nihal Sarin,Surat,Home,27584.2,2025-03-11 05:58:29.235123
109877,Widisha Sura,Bangalore,Sports,45042.04,2025-01-04 05:58:29.235123
109878,Ethan Mangal,Surat,Electronics,12689.66,2025-02-06 05:58:29.235123
109879,Ekansh Sandal,Bangalore,Electronics,21195.22,2025-02-13 05:58:29.235123
109880,Ekanta Bakshi,Ahmedabad,Sports,80025.05,2024-08-05 05:58:29.235123
109881,Garima Khurana,Bangalore,Sports,62958.77,2025-05-06 05:58:29.235123
109882,Amaira Dyal,Ahmedabad,Sports,32172.9,2024-07-17 05:58:29.235123
109883,Anirudh Kala,,Home,45960.4,2024-11-28 05:58:29.235123
109884,Nathaniel Nagar,Kolkata,Home,40463.21,2025-07-11 05:58:29.235123
109885,Neelima Kara,Bangalore,Home,4173.66,2025-05-09 05:58:29.235123
109886,Joshua Loyal,Mumbai,Home,4682.13,2024-04-12 05:58:29.235123
109887,Yash Mittal,Kolkata,Electronics,82552.09,2024-06-18 05:58:29.235123
109888,Jonathan Bath,Kolkata,Accessories,90232.72,2025-12-12 05:58:29.235123
109889,Aarna Baral,,Electronics,11861.21,2024-06-18 05:58:29.235123
109890,Vasudha Lad,Pune,Accessories,5137.5,2024-05-28 05:58:29.235123
109891,Jacob Sethi,Delhi,Electronics,8132.2,2025-10-31 05:58:29.235123
109892,Mitesh Saraf,Ahmedabad,Electronics,66465.38,2025-09-04 05:58:29.235123
109893,Janya Dar,Chennai,Home,12274.7,2025-03-27 05:58:29.235123
109894,Darpan Bera,Ahmedabad,Sports,77972.63,2024-06-05 05:58:29.235123
109895,Vedant Dass,Pune,Electronics,50114.57,2025-06-11 05:58:29.235123
109896,Chaitanya Nath,Ahmedabad,Home,5054.52,2024-06-11 05:58:29.235123
109897,Veer Baria,Ahmedabad,Electronics,83022.74,2024-03-21 05:58:29.235123
109898,Robert Gopal,Hyderabad,Sports,11730.22,2025-04-20 05:58:29.235123
109899,Sathvik Tank,Surat,Sports,78667.04,2025-04-12 05:58:29.235123
109900,Ojasvi Varkey,Mumbai,Sports,39510.12,2025-04-12 05:58:29.235123
109901,Yuvraj Mukhopadhyay,Mumbai,Sports,73315.28,2026-01-26 05:58:29.235123
109902,Oscar Sandal,Delhi,Home,36476.27,2024-04-19 05:58:29.235123
109903,Pooja Aurora,Surat,Electronics,53831.88,2025-08-22 05:58:29.235123
109904,Nitesh Behl,Surat,Home,62683.06,2026-01-31 05:58:29.235123
109905,Ati Mane,Ahmedabad,Accessories,51049.41,2025-12-13 05:58:29.235123
109906,Ladli Doctor,Hyderabad,Sports,41125.14,2024-04-06 05:58:29.235123
109907,Urvashi Bal,Delhi,Sports,83830.79,2026-02-05 05:58:29.235123
109908,Fitan Bhat,Delhi,Electronics,28646.82,2025-03-21 05:58:29.235123
109909,Alexander Uppal,Pune,Accessories,43385.94,2025-01-13 05:58:29.235123
109910,Jagrati Dar,Kolkata,Electronics,84917.24,2025-09-14 05:58:29.235123
109911,Chakrika Magar,Chennai,Accessories,63943.15,2026-01-27 05:58:29.235123
109912,Ayaan Sundaram,Ahmedabad,Sports,46825.46,2024-09-14 05:58:29.235123
109913,Chandresh Dhar,,Accessories,77310.93,2026-03-04 05:58:29.235123
109914,Vedhika Walla,Pune,Home,39317.35,2025-12-06 05:58:29.235123
109915,Ekbal Kade,Kolkata,Accessories,80499.63,2025-09-22 05:58:29.235123
109916,Ryan Bawa,Hyderabad,Electronics,88878.43,2024-08-08 05:58:29.235123
109917,Ekantika Dhar,Hyderabad,Home,18588.74,2025-08-25 05:58:29.235123
109918,Lila Thakur,Hyderabad,Electronics,96002.48,2025-10-26 05:58:29.235123
109919,Rachit Malhotra,Bangalore,Sports,89651.88,2024-12-05 05:58:29.235123
109920,Ekavir Bhatt,Kolkata,Home,78518.37,2026-03-08 05:58:29.235123
109921,Nachiket Agate,Chennai,Home,39406.92,2024-12-11 05:58:29.235123
109922,Parth Narang,Hyderabad,Accessories,37695.74,2025-03-17 05:58:29.235123
109923,Jeremiah Doctor,Bangalore,Home,79856.03,2025-01-25 05:58:29.235123
109924,Finn Ganesh,Chennai,Sports,92169.73,2025-06-09 05:58:29.235123
109925,Atharv Viswanathan,Chennai,Accessories,41626.44,2025-07-23 05:58:29.235123
109926,Manan Mani,Pune,Home,58131.15,2024-05-12 05:58:29.235123
109927,Christopher Char,Chennai,Sports,83416.85,2024-05-14 05:58:29.235123
109928,Ekani Joshi,Surat,Electronics,53628.63,2025-08-19 05:58:29.235123
109929,Henry Gour,Delhi,Accessories,92150.5,2025-12-09 05:58:29.235123
109930,Frado Sibal,Chennai,Accessories,38801.15,2024-12-11 05:58:29.235123
109931,Yatan Karpe,Delhi,Home,83289.39,2025-07-26 05:58:29.235123
109932,Gautam Saran,Bangalore,Accessories,37057.13,2025-08-27 05:58:29.235123
109933,Yamini Varughese,Chennai,Home,98250.07,2026-01-24 05:58:29.235123
109934,Zaitra Bandi,Hyderabad,Accessories,25180.9,2024-09-11 05:58:29.235123
109935,Balendra Sant,Ahmedabad,Electronics,54829.95,2025-02-17 05:58:29.235123
109936,Champak Vyas,Kolkata,Accessories,24445.54,2025-02-24 05:58:29.235123
109937,Nikita Master,Mumbai,Home,5515.71,2025-05-04 05:58:29.235123
109938,Chanakya Sami,Pune,Electronics,53623.42,2026-03-07 05:58:29.235123
109939,Deepa Bora,Chennai,Electronics,27270.23,2024-07-03 05:58:29.235123
109940,Gunbir Nadkarni,Delhi,Home,50671.13,2024-03-30 05:58:29.235123
109941,Megha Loke,Hyderabad,Accessories,1364.9,2025-03-03 05:58:29.235123
109942,Warhi Comar,Delhi,Accessories,40792.75,2025-05-02 05:58:29.235123
109943,Omya Boase,Kolkata,Accessories,75457.83,2025-02-24 05:58:29.235123
109944,Harshil Krishnamurthy,Ahmedabad,Electronics,22842.87,2025-06-04 05:58:29.235123
109945,Jagat Ganesh,Hyderabad,Electronics,44271.02,2024-11-06 05:58:29.235123
109946,Chavvi Chatterjee,Chennai,Electronics,4256.05,2026-01-05 05:58:29.235123
109947,Matthew Varma,Chennai,Sports,48613.98,2024-05-02 05:58:29.235123
109948,Zarna Pall,Pune,Home,49774.99,2025-03-23 05:58:29.235123
109949,Owen Lanka,Mumbai,Sports,73751.75,2026-02-23 05:58:29.235123
109950,Yashawini Taneja,Ahmedabad,Sports,95089.8,2025-07-19 05:58:29.235123
109951,Neha Talwar,Bangalore,Accessories,68028.54,2026-02-20 05:58:29.235123
109952,Lekha Oommen,Surat,Electronics,68957.57,2025-08-17 05:58:29.235123
109953,Neelima Pall,Mumbai,Home,86517.96,2025-11-10 05:58:29.235123
109954,Amara Hayre,Chennai,Accessories,78116.15,2024-06-11 05:58:29.235123
109955,Warjas Dave,Kolkata,Home,46556.77,2025-11-07 05:58:29.235123
109956,Utkarsh Bhargava,Mumbai,Accessories,22383.37,2025-12-20 05:58:29.235123
109957,Vaishnavi Rama,,Home,27011.61,2025-02-19 05:58:29.235123
109958,Anthony Shah,Surat,Electronics,38859.76,2025-02-13 05:58:29.235123
109959,Bhavini Pillay,Chennai,Electronics,93613.59,2024-04-06 05:58:29.235123
109960,Ekiya Das,Chennai,Home,91097.35,2024-04-21 05:58:29.235123
109961,Ishwar Suri,Pune,Sports,28378.32,2024-06-20 05:58:29.235123
109962,Chaitaly Kumar,Ahmedabad,Accessories,17271.8,2024-05-15 05:58:29.235123
109963,Mitali Khosla,Kolkata,Accessories,83312.66,2025-06-10 05:58:29.235123
109964,Keya Sekhon,Delhi,Accessories,88924.53,2024-11-08 05:58:29.235123
109965,Bhavika Upadhyay,Pune,Electronics,81643.56,2025-11-18 05:58:29.235123
109966,Faris Sahni,Kolkata,Home,43380.97,2024-10-01 05:58:29.235123
109967,Reyansh Sule,Mumbai,Home,6898.35,2024-06-01 05:58:29.235123
109968,Liam Pau,Pune,Sports,99785.02,2024-07-28 05:58:29.235123
109969,Elijah Wable,,Accessories,50750.56,2025-12-13 05:58:29.235123
109970,Luke Konda,Chennai,Home,83973.82,2025-07-18 05:58:29.235123
109971,Nakul Shetty,Bangalore,Sports,58310.35,2024-07-11 05:58:29.235123
109972,Arjun Oak,Ahmedabad,Electronics,14013.2,2024-04-12 05:58:29.235123
109973,Dayamai Varghese,Mumbai,Accessories,1321.01,2024-03-31 05:58:29.235123
109974,Mohammed Nagi,Ahmedabad,Accessories,57209.08,2025-06-17 05:58:29.235123
109975,Ojasvi Vig,Mumbai,Home,88430.11,2026-03-06 05:58:29.235123
109976,Charita Gour,Pune,Sports,35357.44,2025-03-16 05:58:29.235123
109977,Gaurangi Rajagopalan,Mumbai,Home,46576.23,2024-11-20 05:58:29.235123
109978,Elijah Pandey,Ahmedabad,Home,53721.89,2025-07-08 05:58:29.235123
109979,Pratyush Ahuja,Hyderabad,Home,26100.94,2025-06-18 05:58:29.235123
109980,Falguni Sethi,Chennai,Sports,43259.76,2024-05-04 05:58:29.235123
109981,Dayita Jhaveri,Mumbai,Accessories,1546.1,2025-12-30 05:58:29.235123
109982,Frado Chaudhary,Surat,Sports,9318.34,2024-07-25 05:58:29.235123
109983,Madhav Badami,Hyderabad,Home,52044.85,2024-09-27 05:58:29.235123
109984,Dominic Singh,Chennai,Sports,88736.82,2025-07-18 05:58:29.235123
109985,Ucchal Vala,Mumbai,Home,3501.87,2025-08-11 05:58:29.235123
109986,Gaurangi Pradhan,Mumbai,Home,41627.2,2025-03-06 05:58:29.235123
109987,Tristan Issac,,Accessories,50922.23,2024-08-26 05:58:29.235123
109988,Jeremiah Manda,Pune,Home,82932.88,2025-12-06 05:58:29.235123
109989,Shravya Zachariah,Pune,Sports,27676.2,2024-12-03 05:58:29.235123
109990,Girik Chaudhuri,Ahmedabad,Sports,11855.86,2025-02-10 05:58:29.235123
109991,Upasna Wali,Chennai,Home,54718.74,2024-08-10 05:58:29.235123
109992,Suhani Keer,Hyderabad,Home,99001.75,2025-09-24 05:58:29.235123
109993,Dhriti Badal,Kolkata,Accessories,16237.65,2025-07-15 05:58:29.235123
109994,Tara Ramachandran,Kolkata,Home,62726.27,2024-08-19 05:58:29.235123
109995,Karan Krish,Bangalore,Sports,25895.46,2024-09-19 05:58:29.235123
109996,Chaman Chahal,Mumbai,Electronics,51013.83,2024-10-10 05:58:29.235123
109997,Gabriel Dhaliwal,Hyderabad,Electronics,81978.95,2024-06-14 05:58:29.235123
109998,Lakshmi Rout,Hyderabad,Sports,71809.22,2026-01-18 05:58:29.235123
109999,Harsh Oak,Mumbai,Electronics,812.45,2024-06-05 05:58:29.235123
110000,Ekavir Dey,Kolkata,Home,33608.5,2025-01-03 05:58:29.235123
110001,Mitali Mody,Delhi,Home,23710.74,2024-06-20 05:58:29.235123
110002,Rayaan Balay,Ahmedabad,Accessories,81591.07,2025-12-09 05:58:29.235123
110003,Ojasvi Shenoy,Ahmedabad,Accessories,3758.6,2024-12-18 05:58:29.235123
110004,Ranveer Batra,,Sports,41136.56,2025-12-15 05:58:29.235123
110005,Guneet Bansal,Mumbai,Accessories,55004.49,2025-09-21 05:58:29.235123
110006,Unnati Morar,Bangalore,Home,18127.03,2025-09-19 05:58:29.235123
110007,Damyanti Bath,Pune,Sports,99193.63,2024-06-02 05:58:29.235123
110008,Yug Narain,Mumbai,Sports,34198.13,2024-11-30 05:58:29.235123
110009,Banjeet Balay,Ahmedabad,Electronics,55413.38,2025-07-05 05:58:29.235123
110010,Jackson Chauhan,Pune,Home,46742.63,2024-05-09 05:58:29.235123
110011,Aarush Sarraf,Mumbai,Electronics,34535.02,2025-08-14 05:58:29.235123
110012,Eiravati Kashyap,Kolkata,Electronics,53852.09,2024-08-28 05:58:29.235123
110013,Chanchal Solanki,Mumbai,Electronics,63016.89,2025-03-19 05:58:29.235123
110014,Udarsh Rai,Chennai,Sports,15764.08,2025-03-13 05:58:29.235123
110015,Yamini Puri,Mumbai,Home,83963.99,2024-12-18 05:58:29.235123
110016,Sai Shankar,Hyderabad,Electronics,49630.41,2025-06-19 05:58:29.235123
110017,Darika Misra,Chennai,Electronics,92686.91,2026-03-04 05:58:29.235123
110018,Chandani Majumdar,Mumbai,Accessories,60658.15,2024-06-15 05:58:29.235123
110019,Nandini Lal,Mumbai,Electronics,16094.71,2025-11-11 05:58:29.235123
110020,Victor Khurana,Ahmedabad,Accessories,46079.06,2025-10-20 05:58:29.235123
110021,Fitan Rege,Pune,Sports,6131.18,2025-04-07 05:58:29.235123
110022,Pushti Venkatesh,Delhi,Electronics,6882.39,2026-02-28 05:58:29.235123
110023,Rishi Saxena,Pune,Home,39764.94,2025-06-07 05:58:29.235123
110024,Pushti Dua,Hyderabad,Accessories,99220.68,2026-03-13 05:58:29.235123
110025,Ranbir Hayer,Kolkata,Home,77813.92,2026-01-03 05:58:29.235123
110026,Triveni Kuruvilla,Pune,Electronics,39082.8,2026-01-05 05:58:29.235123
110027,Madhavi Karnik,Ahmedabad,Electronics,5963.94,2025-07-03 05:58:29.235123
110028,Harita Modi,Chennai,Electronics,68298.45,2024-08-13 05:58:29.235123
110029,Pahal Prabhakar,Surat,Home,16190.18,2025-01-14 05:58:29.235123
110030,Nimrat Issac,Pune,Accessories,26817.85,2026-01-08 05:58:29.235123
110031,Dev Mannan,Surat,Sports,18059.16,2025-11-23 05:58:29.235123
110032,Jagat Dasgupta,Mumbai,Electronics,93624.23,2024-07-15 05:58:29.235123
110033,Saanvi Saha,Bangalore,Home,35419.4,2025-11-12 05:58:29.235123
110034,Lekha Dutt,,Home,85384.86,2025-01-21 05:58:29.235123
110035,Jackson Boase,Surat,Home,80479.97,2026-03-16 05:58:29.235123
110036,Logan Dhillon,Hyderabad,Electronics,84254.09,2025-10-30 05:58:29.235123
110037,Ekapad Palan,Pune,Home,23299.42,2025-10-18 05:58:29.235123
110038,Om Madan,Hyderabad,Home,85876.05,2025-08-27 05:58:29.235123
110039,Nikita Choudhury,Delhi,Electronics,88590.32,2026-03-17 05:58:29.235123
110040,Watika Lall,Delhi,Home,85110.22,2025-02-20 05:58:29.235123
110041,Bhavani Kakar,Mumbai,Electronics,82059.08,2025-09-03 05:58:29.235123
110042,Maanav Kant,Mumbai,Accessories,41516.85,2024-06-15 05:58:29.235123
110043,Unni Merchant,Chennai,Sports,52455.81,2024-07-26 05:58:29.235123
110044,Vamakshi Walla,Delhi,Accessories,58496.9,2025-12-05 05:58:29.235123
110045,Yahvi Sridhar,Chennai,Electronics,19969.54,2025-01-27 05:58:29.235123
110046,Bhavini Nadig,Surat,Electronics,17881.31,2024-07-15 05:58:29.235123
110047,Rajeshri Luthra,Surat,Sports,6889.1,2024-07-01 05:58:29.235123
110048,Warhi Wali,Hyderabad,Sports,83360.28,2025-06-09 05:58:29.235123
110049,Kiaan Singhal,Hyderabad,Home,8642.28,2025-09-12 05:58:29.235123
110050,Ubika Desai,Bangalore,Electronics,21875.68,2025-08-14 05:58:29.235123
110051,Xavier Mangal,Pune,Electronics,76609.86,2025-12-28 05:58:29.235123
110052,Anthony Badal,Surat,Home,69697.85,2024-06-05 05:58:29.235123
110053,Lohit Krishna,Pune,Sports,82543.91,2024-11-16 05:58:29.235123
110054,Xavier Oza,Kolkata,Sports,27220.82,2025-03-04 05:58:29.235123
110055,Nitara Gole,Hyderabad,Electronics,16796.06,2024-08-31 05:58:29.235123
110056,Odika Natarajan,Delhi,Electronics,28228.79,2024-07-19 05:58:29.235123
110057,Abhiram Mammen,Bangalore,Accessories,45897.25,2024-06-03 05:58:29.235123
110058,Daksh Hora,Surat,Home,67458.28,2025-03-18 05:58:29.235123
110059,Jairaj Bhavsar,Chennai,Accessories,90143.95,2025-11-14 05:58:29.235123
110060,Chakrika Issac,Pune,Home,39684.74,2024-04-26 05:58:29.235123
110061,Nirja Mistry,Bangalore,Accessories,24626.73,2024-09-09 05:58:29.235123
110062,Nimrat Dash,Mumbai,Accessories,13774.87,2024-04-08 05:58:29.235123
110063,Isha Ramachandran,Surat,Electronics,3243.06,2025-10-07 05:58:29.235123
110064,Zayan Sule,Chennai,Home,76429.68,2025-01-22 05:58:29.235123
110065,Rayaan Kuruvilla,Bangalore,Sports,67250.65,2025-09-05 05:58:29.235123
110066,Bachittar Pillai,Bangalore,Sports,11362.44,2024-07-23 05:58:29.235123
110067,Hritik Sha,Hyderabad,Electronics,5677.61,2025-06-09 05:58:29.235123
110068,Nikita Bahri,Delhi,Sports,86937.09,2024-05-31 05:58:29.235123
110069,Nitesh Pillay,Pune,Accessories,60874.29,2024-05-02 05:58:29.235123
110070,Daksh Suresh,Kolkata,Accessories,40436.5,2025-06-29 05:58:29.235123
110071,Aradhana Dara,Delhi,Home,77314.65,2026-01-12 05:58:29.235123
110072,Shravya Dara,Hyderabad,Home,35931.3,2024-06-07 05:58:29.235123
110073,Jackson Chanda,Kolkata,Electronics,51232.76,2026-03-06 05:58:29.235123
110074,Urvi Dyal,Bangalore,Sports,96151.77,2025-09-02 05:58:29.235123
110075,Widisha D’Alia,Surat,Electronics,24776.86,2025-09-16 05:58:29.235123
110076,Sai Chopra,Pune,Home,23905.04,2026-01-17 05:58:29.235123
110077,Ekbal Iyer,Delhi,Accessories,31748.2,2024-05-09 05:58:29.235123
110078,Parth Tara,Surat,Sports,53866.84,2024-06-30 05:58:29.235123
110079,Sudiksha Rao,Bangalore,Accessories,4208.28,2024-07-09 05:58:29.235123
110080,Warjas Lata,Mumbai,Home,92957.9,2024-07-15 05:58:29.235123
110081,Ekiya Baral,Mumbai,Electronics,54175.58,2024-11-02 05:58:29.235123
110082,Hemal Deo,Pune,Sports,28520.53,2025-05-01 05:58:29.235123
110083,Megha Mishra,,Accessories,12137.74,2025-05-04 05:58:29.235123
110084,Isaac Varma,Kolkata,Accessories,54189.18,2024-03-22 05:58:29.235123
110085,Jeet Mannan,Kolkata,Accessories,84519.43,2025-02-21 05:58:29.235123
110086,Frederick Bandi,Chennai,Accessories,81483.83,2024-04-26 05:58:29.235123
110087,Nidhi Nagar,Mumbai,Home,37367.69,2024-08-29 05:58:29.235123
110088,Baghyawati Rastogi,Hyderabad,Sports,17448.21,2024-09-04 05:58:29.235123
110089,Thomas Gupta,Hyderabad,Home,91373.52,2025-06-16 05:58:29.235123
110090,Oni Dhaliwal,Pune,Sports,4186.77,2025-03-11 05:58:29.235123
110091,Harish Bhavsar,Mumbai,Electronics,32632.99,2026-02-13 05:58:29.235123
110092,Radhika Mittal,Bangalore,Sports,88392.23,2024-06-04 05:58:29.235123
110093,Nihal Lal,Mumbai,Home,53834.68,2024-12-25 05:58:29.235123
110094,Bahadurjit Bawa,Bangalore,Accessories,48183.63,2026-01-17 05:58:29.235123
110095,Vrishti Sarma,Hyderabad,Sports,92767.49,2025-02-24 05:58:29.235123
110096,Ikbal Bhakta,Surat,Home,4757.84,2024-05-30 05:58:29.235123
110097,Mitali Jaggi,Ahmedabad,Home,99389.81,2026-02-10 05:58:29.235123
110098,Chanchal Manda,Hyderabad,Electronics,77289.78,2025-07-26 05:58:29.235123
110099,Chakrika Kade,Pune,Accessories,40012.8,2025-10-28 05:58:29.235123
110100,Chandani Gade,Kolkata,Accessories,58950.92,2026-02-14 05:58:29.235123
110101,Wazir Master,Bangalore,Electronics,36433.58,2026-01-05 05:58:29.235123
110102,Matthew Bahl,Surat,Home,23341.44,2025-11-16 05:58:29.235123
110103,Neha Singh,Ahmedabad,Sports,39807.27,2025-07-02 05:58:29.235123
110104,Akshay Sabharwal,Bangalore,Home,35714.84,2025-04-24 05:58:29.235123
110105,Eta Vora,Bangalore,Home,97828.21,2024-12-18 05:58:29.235123
110106,Ethan Khatri,Bangalore,Electronics,55498.54,2024-06-23 05:58:29.235123
110107,Onkar Balan,Mumbai,Sports,20243.89,2025-11-18 05:58:29.235123
110108,Charles Bhavsar,Surat,Accessories,59106.49,2025-10-21 05:58:29.235123
110109,Mekhala Mandal,Pune,Electronics,9394.67,2026-02-19 05:58:29.235123
110110,Arunima Patla,Bangalore,Sports,59843.31,2025-11-07 05:58:29.235123
110111,Girindra Toor,Mumbai,Accessories,59187.1,2025-03-30 05:58:29.235123
110112,Ridhi Bala,Kolkata,Electronics,59620.86,2025-08-07 05:58:29.235123
110113,Banjeet Subramanian,Mumbai,Sports,91719.7,2025-05-31 05:58:29.235123
110114,Dalaja Aggarwal,Delhi,Sports,8230.68,2024-05-03 05:58:29.235123
110115,Vidhi Choudhry,Bangalore,Home,77660.35,2024-08-11 05:58:29.235123
110116,Nitesh Vohra,Ahmedabad,Electronics,51853.21,2024-03-26 05:58:29.235123
110117,Zashil Issac,Mumbai,Accessories,50954.02,2025-11-23 05:58:29.235123
110118,Indrajit Sangha,Delhi,Home,64565.19,2024-04-15 05:58:29.235123
110119,Madhavi Natt,Delhi,Electronics,22449.12,2024-12-19 05:58:29.235123
110120,Watika Nadig,Mumbai,Home,39138.12,2025-06-01 05:58:29.235123
110121,Charvi Wagle,Mumbai,Home,66224.74,2025-09-02 05:58:29.235123
110122,Tanmayi Lalla,Ahmedabad,Sports,19693.21,2025-04-12 05:58:29.235123
110123,Pavani Bobal,Kolkata,Sports,71306.25,2024-07-06 05:58:29.235123
110124,Urishilla Madan,Surat,Electronics,11285.02,2024-04-28 05:58:29.235123
110125,Girindra Lata,Kolkata,Accessories,98640.45,2025-08-06 05:58:29.235123
110126,Ekiya Venkatesh,Kolkata,Sports,97126.79,2025-11-06 05:58:29.235123
110127,Vedant Hora,Hyderabad,Accessories,99302.16,2024-07-07 05:58:29.235123
110128,Sneha Pingle,Mumbai,Sports,53013.89,2025-06-08 05:58:29.235123
110129,Omkaar Chadha,Mumbai,Sports,607.5,2024-04-23 05:58:29.235123
110130,Gaurangi Dhawan,Bangalore,Sports,8924.25,2025-09-08 05:58:29.235123
